Date/Time,Power Produced (W)
07/04/19 1:00,0
07/04/19 1:05,0
07/04/19 1:10,0
07/04/19 1:15,0
07/04/19 1:20,0
07/04/19 1:25,0
07/04/19 1:30,0
07/04/19 1:35,0
07/04/19 1:40,0
07/04/19 1:45,0
07/04/19 1:50,0
07/04/19 1:55,0
07/04/19 2:00,0
07/04/19 2:05,0
07/04/19 2:10,0
07/04/19 2:15,0
07/04/19 2:20,0
07/04/19 2:25,0
07/04/19 2:30,0
07/04/19 2:35,0
07/04/19 2:40,0
07/04/19 2:45,0
07/04/19 2:50,0
07/04/19 2:55,0
07/04/19 3:00,0
07/04/19 3:05,0
07/04/19 3:10,0
07/04/19 3:15,0
07/04/19 3:20,0
07/04/19 3:25,0
07/04/19 3:30,0
07/04/19 3:35,0
07/04/19 3:40,0
07/04/19 3:45,0
07/04/19 3:50,0
07/04/19 3:55,0
07/04/19 4:00,0
07/04/19 4:05,0
07/04/19 4:10,0
07/04/19 4:15,0
07/04/19 4:20,0
07/04/19 4:25,0
07/04/19 4:30,0
07/04/19 4:35,0
07/04/19 4:40,0
07/04/19 4:45,0
07/04/19 4:50,0
07/04/19 4:55,0
07/04/19 5:00,0
07/04/19 5:05,0
07/04/19 5:10,0
07/04/19 5:15,0
07/04/19 5:20,0
07/04/19 5:25,0
07/04/19 5:30,0
07/04/19 5:35,0
07/04/19 5:40,0
07/04/19 5:45,0
07/04/19 5:50,0
07/04/19 5:55,0
07/04/19 6:00,0
07/04/19 6:05,0
07/04/19 6:10,0
07/04/19 6:15,0
07/04/19 6:20,1
07/04/19 6:25,1
07/04/19 6:30,23
07/04/19 6:35,25
07/04/19 6:40,25
07/04/19 6:45,25
07/04/19 6:50,25
07/04/19 6:55,25
07/04/19 7:00,59
07/04/19 7:05,61
07/04/19 7:10,61
07/04/19 7:15,95
07/04/19 7:20,97
07/04/19 7:25,97
07/04/19 7:30,141
07/04/19 7:35,143
07/04/19 7:40,143
07/04/19 7:45,194
07/04/19 7:50,197
07/04/19 7:55,197
07/04/19 8:00,252
07/04/19 8:05,255
07/04/19 8:10,255
07/04/19 8:15,310
07/04/19 8:20,313
07/04/19 8:25,313
07/04/19 8:30,357
07/04/19 8:35,360
07/04/19 8:40,360
07/04/19 8:45,367
07/04/19 8:50,367
07/04/19 8:55,367
07/04/19 9:00,419
07/04/19 9:05,421
07/04/19 9:10,421
07/04/19 9:15,535
07/04/19 9:20,547
07/04/19 9:25,547
07/04/19 9:30,585
07/04/19 9:35,590
07/04/19 9:40,590
07/04/19 9:45,618
07/04/19 9:50,621
07/04/19 9:55,621
07/04/19 10:00,587
07/04/19 10:05,581
07/04/19 10:10,581
07/04/19 10:15,683
07/04/19 10:20,694
07/04/19 10:25,694
07/04/19 10:30,723
07/04/19 10:35,725
07/04/19 10:40,725
07/04/19 10:45,749
07/04/19 10:50,752
07/04/19 10:55,752
07/04/19 11:00,773
07/04/19 11:05,774
07/04/19 11:10,774
07/04/19 11:15,795
07/04/19 11:20,802
07/04/19 11:25,802
07/04/19 11:30,808
07/04/19 11:35,811
07/04/19 11:40,811
07/04/19 11:45,823
07/04/19 11:50,827
07/04/19 11:55,827
07/04/19 12:00,843
07/04/19 12:05,845
07/04/19 12:10,845
07/04/19 12:15,836
07/04/19 12:20,838
07/04/19 12:25,838
07/04/19 12:30,842
07/04/19 12:35,841
07/04/19 12:40,841
07/04/19 12:45,833
07/04/19 12:50,835
07/04/19 12:55,835
07/04/19 13:00,828
07/04/19 13:05,827
07/04/19 13:10,827
07/04/19 13:15,822
07/04/19 13:20,821
07/04/19 13:25,821
07/04/19 13:30,802
07/04/19 13:35,799
07/04/19 13:40,799
07/04/19 13:45,814
07/04/19 13:50,822
07/04/19 13:55,822
07/04/19 14:00,719
07/04/19 14:05,696
07/04/19 14:10,696
07/04/19 14:15,738
07/04/19 14:20,755
07/04/19 14:25,755
07/04/19 14:30,654
07/04/19 14:35,628
07/04/19 14:40,628
07/04/19 14:45,621
07/04/19 14:50,623
07/04/19 14:55,623
07/04/19 15:00,630
07/04/19 15:05,632
07/04/19 15:10,632
07/04/19 15:15,607
07/04/19 15:20,600
07/04/19 15:25,600
07/04/19 15:30,532
07/04/19 15:35,512
07/04/19 15:40,512
07/04/19 15:45,488
07/04/19 15:50,479
07/04/19 15:55,479
07/04/19 16:00,277
07/04/19 16:05,214
07/04/19 16:10,214
07/04/19 16:15,203
07/04/19 16:20,199
07/04/19 16:25,199
07/04/19 16:30,279
07/04/19 16:35,302
07/04/19 16:40,302
07/04/19 16:45,227
07/04/19 16:50,201
07/04/19 16:55,201
07/04/19 17:00,169
07/04/19 17:05,157
07/04/19 17:10,157
07/04/19 17:15,135
07/04/19 17:20,127
07/04/19 17:25,127
07/04/19 17:30,75
07/04/19 17:35,57
07/04/19 17:40,57
07/04/19 17:45,33
07/04/19 17:50,24
07/04/19 17:55,24
07/04/19 18:00,19
07/04/19 18:05,18
07/04/19 18:10,18
07/04/19 18:15,5
07/04/19 18:20,0
07/04/19 18:25,0
07/04/19 18:30,0
07/04/19 18:35,0
07/04/19 18:40,0
07/04/19 18:45,0
07/04/19 18:50,0
07/04/19 18:55,0
07/04/19 19:00,0
07/04/19 19:05,0
07/04/19 19:10,0
07/04/19 19:15,0
07/04/19 19:20,0
07/04/19 19:25,0
07/04/19 19:30,0
07/04/19 19:35,0
07/04/19 19:40,0
07/04/19 19:45,0
07/04/19 19:50,0
07/04/19 19:55,0
07/04/19 20:00,0
07/04/19 20:05,0
07/04/19 20:10,0
07/04/19 20:15,0
07/04/19 20:20,0
07/04/19 20:25,0
07/04/19 20:30,0
07/04/19 20:35,0
07/04/19 20:40,0
07/04/19 20:45,0
07/04/19 20:50,0
07/04/19 20:55,0
07/04/19 21:00,0
07/04/19 21:05,0
07/04/19 21:10,0
07/04/19 21:15,0
07/04/19 21:20,0
07/04/19 21:25,0
07/04/19 21:30,0
07/04/19 21:35,0
07/04/19 21:40,0
07/04/19 21:45,0
07/04/19 21:50,0
07/04/19 21:55,0
07/04/19 22:00,0
07/04/19 22:05,0
07/04/19 22:10,0
07/04/19 22:15,0
07/04/19 22:20,0
07/04/19 22:25,0
07/04/19 22:30,0
07/04/19 22:35,0
07/04/19 22:40,0
07/04/19 22:45,0
07/04/19 22:50,0
07/04/19 22:55,0
07/04/19 23:00,0
07/04/19 23:05,0
07/04/19 23:10,0
07/04/19 23:15,0
07/04/19 23:20,0
07/04/19 23:25,0
07/04/19 23:30,0
07/04/19 23:35,0
07/04/19 23:40,0
07/04/19 23:45,0
07/04/19 23:50,0
07/04/19 23:55,0
08/04/19 0:00,0
08/04/19 0:05,0
08/04/19 0:10,0
08/04/19 0:15,0
08/04/19 0:20,0
08/04/19 0:25,0
08/04/19 0:30,0
08/04/19 0:35,0
08/04/19 0:40,0
08/04/19 0:45,0
08/04/19 0:50,0
08/04/19 0:55,0
08/04/19 1:00,0
08/04/19 1:05,0
08/04/19 1:10,0
08/04/19 1:15,0
08/04/19 1:20,0
08/04/19 1:25,0
08/04/19 1:30,0
08/04/19 1:35,0
08/04/19 1:40,0
08/04/19 1:45,0
08/04/19 1:50,0
08/04/19 1:55,0
08/04/19 2:00,0
08/04/19 2:05,0
08/04/19 2:10,0
08/04/19 2:15,0
08/04/19 2:20,0
08/04/19 2:25,0
08/04/19 2:30,0
08/04/19 2:35,0
08/04/19 2:40,0
08/04/19 2:45,0
08/04/19 2:50,0
08/04/19 2:55,0
08/04/19 3:00,0
08/04/19 3:05,0
08/04/19 3:10,0
08/04/19 3:15,0
08/04/19 3:20,0
08/04/19 3:25,0
08/04/19 3:30,0
08/04/19 3:35,0
08/04/19 3:40,0
08/04/19 3:45,0
08/04/19 3:50,0
08/04/19 3:55,0
08/04/19 4:00,0
08/04/19 4:05,0
08/04/19 4:10,0
08/04/19 4:15,0
08/04/19 4:20,0
08/04/19 4:25,0
08/04/19 4:30,0
08/04/19 4:35,0
08/04/19 4:40,0
08/04/19 4:45,0
08/04/19 4:50,0
08/04/19 4:55,0
08/04/19 5:00,0
08/04/19 5:05,0
08/04/19 5:10,0
08/04/19 5:15,0
08/04/19 5:20,0
08/04/19 5:25,0
08/04/19 5:30,0
08/04/19 5:35,0
08/04/19 5:40,0
08/04/19 5:45,0
08/04/19 5:50,0
08/04/19 5:55,0
08/04/19 6:00,0
08/04/19 6:05,0
08/04/19 6:10,0
08/04/19 6:15,0
08/04/19 6:20,2
08/04/19 6:25,3
08/04/19 6:30,12
08/04/19 6:35,23
08/04/19 6:40,23
08/04/19 6:45,29
08/04/19 6:50,35
08/04/19 6:55,35
08/04/19 7:00,51
08/04/19 7:05,69
08/04/19 7:10,69
08/04/19 7:15,83
08/04/19 7:20,99
08/04/19 7:25,99
08/04/19 7:30,123
08/04/19 7:35,153
08/04/19 7:40,153
08/04/19 7:45,179
08/04/19 7:50,212
08/04/19 7:55,212
08/04/19 8:00,238
08/04/19 8:05,268
08/04/19 8:10,268
08/04/19 8:15,295
08/04/19 8:20,331
08/04/19 8:25,331
08/04/19 8:30,355
08/04/19 8:35,391
08/04/19 8:40,391
08/04/19 8:45,416
08/04/19 8:50,450
08/04/19 8:55,450
08/04/19 9:00,472
08/04/19 9:05,506
08/04/19 9:10,506
08/04/19 9:15,528
08/04/19 9:20,560
08/04/19 9:25,560
08/04/19 9:30,570
08/04/19 9:35,583
08/04/19 9:40,583
08/04/19 9:45,606
08/04/19 9:50,644
08/04/19 9:55,644
08/04/19 10:00,663
08/04/19 10:05,692
08/04/19 10:10,692
08/04/19 10:15,704
08/04/19 10:20,727
08/04/19 10:25,727
08/04/19 10:30,740
08/04/19 10:35,759
08/04/19 10:40,759
08/04/19 10:45,769
08/04/19 10:50,785
08/04/19 10:55,785
08/04/19 11:00,793
08/04/19 11:05,806
08/04/19 11:10,806
08/04/19 11:15,808
08/04/19 11:20,813
08/04/19 11:25,813
08/04/19 11:30,816
08/04/19 11:35,826
08/04/19 11:40,826
08/04/19 11:45,833
08/04/19 11:50,848
08/04/19 11:55,848
08/04/19 12:00,844
08/04/19 12:05,834
08/04/19 12:10,834
08/04/19 12:15,840
08/04/19 12:20,838
08/04/19 12:25,838
08/04/19 12:30,844
08/04/19 12:35,840
08/04/19 12:40,840
08/04/19 12:45,844
08/04/19 12:50,837
08/04/19 12:55,837
08/04/19 13:00,843
08/04/19 13:05,839
08/04/19 13:10,839
08/04/19 13:15,825
08/04/19 13:20,794
08/04/19 13:25,794
08/04/19 13:30,792
08/04/19 13:35,785
08/04/19 13:40,785
08/04/19 13:45,707
08/04/19 13:50,538
08/04/19 13:55,538
08/04/19 14:00,597
08/04/19 14:05,736
08/04/19 14:10,736
08/04/19 14:15,704
08/04/19 14:20,629
08/04/19 14:25,629
08/04/19 14:30,603
08/04/19 14:35,549
08/04/19 14:40,549
08/04/19 14:45,579
08/04/19 14:50,651
08/04/19 14:55,651
08/04/19 15:00,640
08/04/19 15:05,609
08/04/19 15:10,609
08/04/19 15:15,597
08/04/19 15:20,567
08/04/19 15:25,567
08/04/19 15:30,549
08/04/19 15:35,506
08/04/19 15:40,506
08/04/19 15:45,473
08/04/19 15:50,385
08/04/19 15:55,385
08/04/19 16:00,351
08/04/19 16:05,253
08/04/19 16:10,253
08/04/19 16:15,220
08/04/19 16:20,131
08/04/19 16:25,131
08/04/19 16:30,116
08/04/19 16:35,70
08/04/19 16:40,70
08/04/19 16:45,61
08/04/19 16:50,33
08/04/19 16:55,33
08/04/19 17:00,29
08/04/19 17:05,15
08/04/19 17:10,15
08/04/19 17:15,11
08/04/19 17:20,0
08/04/19 17:25,0
08/04/19 17:30,0
08/04/19 17:35,0
08/04/19 17:40,0
08/04/19 17:45,0
08/04/19 17:50,0
08/04/19 17:55,0
08/04/19 18:00,0
08/04/19 18:05,0
08/04/19 18:10,0
08/04/19 18:15,0
08/04/19 18:20,0
08/04/19 18:25,0
08/04/19 18:30,0
08/04/19 18:35,0
08/04/19 18:40,0
08/04/19 18:45,0
08/04/19 18:50,0
08/04/19 18:55,0
08/04/19 19:00,0
08/04/19 19:05,0
08/04/19 19:10,0
08/04/19 19:15,0
08/04/19 19:20,0
08/04/19 19:25,0
08/04/19 19:30,0
08/04/19 19:35,0
08/04/19 19:40,0
08/04/19 19:45,0
08/04/19 19:50,0
08/04/19 19:55,0
08/04/19 20:00,0
08/04/19 20:05,0
08/04/19 20:10,0
08/04/19 20:15,0
08/04/19 20:20,0
08/04/19 20:25,0
08/04/19 20:30,0
08/04/19 20:35,0
08/04/19 20:40,0
08/04/19 20:45,0
08/04/19 20:50,0
08/04/19 20:55,0
08/04/19 21:00,0
08/04/19 21:05,0
08/04/19 21:10,0
08/04/19 21:15,0
08/04/19 21:20,0
08/04/19 21:25,0
08/04/19 21:30,0
08/04/19 21:35,0
08/04/19 21:40,0
08/04/19 21:45,0
08/04/19 21:50,0
08/04/19 21:55,0
08/04/19 22:00,0
08/04/19 22:05,0
08/04/19 22:10,0
08/04/19 22:15,0
08/04/19 22:20,0
08/04/19 22:25,0
08/04/19 22:30,0
08/04/19 22:35,0
08/04/19 22:40,0
08/04/19 22:45,0
08/04/19 22:50,0
08/04/19 22:55,0
08/04/19 23:00,0
08/04/19 23:05,0
08/04/19 23:10,0
08/04/19 23:15,0
08/04/19 23:20,0
08/04/19 23:25,0
08/04/19 23:30,0
08/04/19 23:35,0
08/04/19 23:40,0
08/04/19 23:45,0
08/04/19 23:50,0
08/04/19 23:55,0
09/04/19 0:00,0
