Date/Time,Power Produced (W)
2019-04-08 08:55:00 +0530,450
2019-04-08 09:00:00 +0530,472
2019-04-08 09:05:00 +0530,506
2019-04-08 09:10:00 +0530,506
2019-04-08 09:15:00 +0530,528
2019-04-08 09:20:00 +0530,560
2019-04-08 09:25:00 +0530,560
2019-04-08 09:30:00 +0530,570
2019-04-08 09:35:00 +0530,583
2019-04-08 09:40:00 +0530,583
2019-04-08 09:45:00 +0530,606
2019-04-08 09:50:00 +0530,644
2019-04-08 09:55:00 +0530,644
2019-04-08 10:00:00 +0530,663
2019-04-08 10:05:00 +0530,692
2019-04-08 10:10:00 +0530,692
2019-04-08 10:15:00 +0530,704
2019-04-08 10:20:00 +0530,727
2019-04-08 10:25:00 +0530,727
2019-04-08 10:30:00 +0530,740
2019-04-08 10:35:00 +0530,759
2019-04-08 10:40:00 +0530,759
2019-04-08 10:45:00 +0530,769
2019-04-08 10:50:00 +0530,785
2019-04-08 10:55:00 +0530,785
2019-04-08 11:00:00 +0530,793
2019-04-08 11:05:00 +0530,806
2019-04-08 11:10:00 +0530,806
2019-04-08 11:15:00 +0530,808
2019-04-08 11:20:00 +0530,813
2019-04-08 11:25:00 +0530,813
2019-04-08 11:30:00 +0530,816
2019-04-08 11:35:00 +0530,826
2019-04-08 11:40:00 +0530,826
2019-04-08 11:45:00 +0530,833
2019-04-08 11:50:00 +0530,848
2019-04-08 11:55:00 +0530,848
2019-04-08 12:00:00 +0530,844
2019-04-08 12:05:00 +0530,834
2019-04-08 12:10:00 +0530,834
2019-04-08 12:15:00 +0530,840
2019-04-08 12:20:00 +0530,838
2019-04-08 12:25:00 +0530,838
2019-04-08 12:30:00 +0530,844
2019-04-08 12:35:00 +0530,840
2019-04-08 12:40:00 +0530,840
2019-04-08 12:45:00 +0530,844
2019-04-08 12:50:00 +0530,837
2019-04-08 12:55:00 +0530,837
2019-04-08 13:00:00 +0530,843
2019-04-08 13:05:00 +0530,839
2019-04-08 13:10:00 +0530,839
2019-04-08 13:15:00 +0530,825
2019-04-08 13:20:00 +0530,794
2019-04-08 13:25:00 +0530,794
2019-04-08 13:30:00 +0530,792
2019-04-08 13:35:00 +0530,785
2019-04-08 13:40:00 +0530,785
2019-04-08 13:45:00 +0530,707
2019-04-08 13:50:00 +0530,538
2019-04-08 13:55:00 +0530,538
2019-04-08 14:00:00 +0530,597
2019-04-08 14:05:00 +0530,736
2019-04-08 14:10:00 +0530,736
2019-04-08 14:15:00 +0530,704
2019-04-08 14:20:00 +0530,629
2019-04-08 14:25:00 +0530,629
2019-04-08 14:30:00 +0530,603
2019-04-08 14:35:00 +0530,549
2019-04-08 14:40:00 +0530,549
2019-04-08 14:45:00 +0530,579
2019-04-08 14:50:00 +0530,651
2019-04-08 14:55:00 +0530,651
2019-04-08 15:00:00 +0530,640
2019-04-08 15:05:00 +0530,609
2019-04-08 15:10:00 +0530,609
2019-04-08 15:15:00 +0530,597
2019-04-08 15:20:00 +0530,567
2019-04-08 15:25:00 +0530,567
2019-04-08 15:30:00 +0530,549
2019-04-08 15:35:00 +0530,506
2019-04-08 15:40:00 +0530,506
2019-04-08 15:45:00 +0530,473
2019-04-08 15:50:00 +0530,385
2019-04-08 15:55:00 +0530,385
2019-04-08 16:00:00 +0530,351
2019-04-08 16:05:00 +0530,253
2019-04-08 16:10:00 +0530,253
2019-04-08 16:15:00 +0530,220
2019-04-08 16:20:00 +0530,131
2019-04-08 16:25:00 +0530,131
2019-04-08 16:30:00 +0530,116
2019-04-08 16:35:00 +0530,70
2019-04-08 16:40:00 +0530,70
2019-04-08 16:45:00 +0530,61
2019-04-08 16:50:00 +0530,33
2019-04-08 16:55:00 +0530,33
2019-04-08 17:00:00 +0530,29
2019-04-08 17:05:00 +0530,15
2019-04-08 17:10:00 +0530,15
2019-04-08 17:15:00 +0530,11
2019-04-08 17:20:00 +0530,0
2019-04-08 17:25:00 +0530,0
2019-04-08 17:30:00 +0530,0
2019-04-08 17:35:00 +0530,0
2019-04-08 17:40:00 +0530,0
2019-04-08 17:45:00 +0530,0
2019-04-08 17:50:00 +0530,0
2019-04-08 17:55:00 +0530,0
2019-04-08 18:00:00 +0530,0
2019-04-08 18:05:00 +0530,0
2019-04-08 18:10:00 +0530,0
2019-04-08 18:15:00 +0530,0
2019-04-08 18:20:00 +0530,0
2019-04-08 18:25:00 +0530,0
2019-04-08 18:30:00 +0530,0
2019-04-08 18:35:00 +0530,0
2019-04-08 18:40:00 +0530,0
2019-04-08 18:45:00 +0530,0
2019-04-08 18:50:00 +0530,0
2019-04-08 18:55:00 +0530,0
2019-04-08 19:00:00 +0530,0
2019-04-08 19:05:00 +0530,0
2019-04-08 19:10:00 +0530,0
2019-04-08 19:15:00 +0530,0
2019-04-08 19:20:00 +0530,0
2019-04-08 19:25:00 +0530,0
2019-04-08 19:30:00 +0530,0
2019-04-08 19:35:00 +0530,0
2019-04-08 19:40:00 +0530,0
2019-04-08 19:45:00 +0530,0
2019-04-08 19:50:00 +0530,0
2019-04-08 19:55:00 +0530,0
2019-04-08 20:00:00 +0530,0
2019-04-08 20:05:00 +0530,0
2019-04-08 20:10:00 +0530,0
2019-04-08 20:15:00 +0530,0
2019-04-08 20:20:00 +0530,0
2019-04-08 20:25:00 +0530,0
2019-04-08 20:30:00 +0530,0
2019-04-08 20:35:00 +0530,0
2019-04-08 20:40:00 +0530,0
2019-04-08 20:45:00 +0530,0
2019-04-08 20:50:00 +0530,0
2019-04-08 20:55:00 +0530,0
2019-04-08 21:00:00 +0530,0
2019-04-08 21:05:00 +0530,0
2019-04-08 21:10:00 +0530,0
2019-04-08 21:15:00 +0530,0
2019-04-08 21:20:00 +0530,0
2019-04-08 21:25:00 +0530,0
2019-04-08 21:30:00 +0530,0
2019-04-08 21:35:00 +0530,0
2019-04-08 21:40:00 +0530,0
2019-04-08 21:45:00 +0530,0
2019-04-08 21:50:00 +0530,0
2019-04-08 21:55:00 +0530,0
2019-04-08 22:00:00 +0530,0
2019-04-08 22:05:00 +0530,0
2019-04-08 22:10:00 +0530,0
2019-04-08 22:15:00 +0530,0
2019-04-08 22:20:00 +0530,0
2019-04-08 22:25:00 +0530,0
2019-04-08 22:30:00 +0530,0
2019-04-08 22:35:00 +0530,0
2019-04-08 22:40:00 +0530,0
2019-04-08 22:45:00 +0530,0
2019-04-08 22:50:00 +0530,0
2019-04-08 22:55:00 +0530,0
2019-04-08 23:00:00 +0530,0
2019-04-08 23:05:00 +0530,0
2019-04-08 23:10:00 +0530,0
2019-04-08 23:15:00 +0530,0
2019-04-08 23:20:00 +0530,0
2019-04-08 23:25:00 +0530,0
2019-04-08 23:30:00 +0530,0
2019-04-08 23:35:00 +0530,0
2019-04-08 23:40:00 +0530,0
2019-04-08 23:45:00 +0530,0
2019-04-08 23:50:00 +0530,0
2019-04-08 23:55:00 +0530,0
2019-04-09 00:00:00 +0530,0
